job,dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
7426,starexec,NUM671+4.p,e3-time_index-off,balanced,TIMEOUT,453,1345.826,164466.117,,,27861,12580461,25703,12527847,795,29,,,,,,,false,
7426,starexec,NUM689+4.p,e3-time_index-off,balanced,TIMEOUT,554,1453.064,164293.556,,,28947,9278087,27505,9233345,1006,29,,,,,,,false,
7426,starexec,NUM690+4.p,e3-time_index-off,balanced,TIMEOUT,559,1509.264,164607.691,,,30380,12023189,28075,11957757,1017,29,,,,,,,false,
7426,starexec,NUM691+4.p,e3-time_index-off,balanced,TIMEOUT,564,1435.185,164523.827,,,26631,11923994,25362,11875442,1028,29,,,,,,,false,
7426,starexec,NUM694+4.p,e3-time_index-off,balanced,TIMEOUT,572,1447.488,164459.224,,,30223,11248717,29334,11193411,1043,29,,,,,,,false,
7426,starexec,NUM695+4.p,e3-time_index-off,balanced,TIMEOUT,574,1478.414,164490.411,,,29034,10357279,26833,10291241,1046,29,,,,,,,false,
7426,starexec,NUM698+4.p,e3-time_index-off,balanced,TIMEOUT,585,1437.099,164438.189,,,28796,10830788,27078,10772988,1067,29,,,,,,,false,
7426,starexec,NUM707+4.p,e3-time_index-off,balanced,TIMEOUT,634,1489.461,164368.460,,,31095,10168648,29106,10103726,1149,29,,,,,,,false,
7426,starexec,NUM709+4.p,e3-time_index-off,balanced,TIMEOUT,639,1526.937,164109.650,,,31175,11751448,29604,11689362,1157,29,,,,,,,false,
7426,starexec,NUM743+4.p,e3-time_index-off,balanced,TIMEOUT,907,1089.875,164868.956,,,35567,9072518,35146,9021382,1679,33,,,,,,,false,
7426,starexec,NUM747+4.p,e3-time_index-off,balanced,TIMEOUT,943,1606.507,164245.129,,,32491,9867874,29313,9798668,1750,33,,,,,,,false,
7426,starexec,NUM750+4.p,e3-time_index-off,balanced,TIMEOUT,964,1778.455,164218.603,,,28815,9154673,28160,9110983,1788,33,,,,,,,false,
7426,starexec,NUM757+4.p,e3-time_index-off,balanced,TIMEOUT,1012,1656.968,163975.228,,,30584,12282198,29451,12228970,1888,33,,,,,,,false,
7426,starexec,NUM783+4.p,e3-time_index-off,balanced,TIMEOUT,1257,1919.572,164157.507,,,38544,6935487,37999,6878900,2380,33,,,,,,,false,
7426,starexec,NUM785+4.p,e3-time_index-off,balanced,TIMEOUT,1274,1747.579,164260.536,,,30351,8278963,29796,8220363,2413,33,,,,,,,false,
7426,starexec,NUM786+4.p,e3-time_index-off,balanced,TIMEOUT,1277,1819.590,164042.440,,,41185,7154665,40091,7088343,2419,33,,,,,,,false,
7426,starexec,NUM787+4.p,e3-time_index-off,balanced,TIMEOUT,1280,1907.944,163943.154,,,34090,7804604,32438,7733046,2425,33,,,,,,,false,
7426,starexec,NUM789+4.p,e3-time_index-off,balanced,TIMEOUT,1286,1767.124,165027.338,,,36459,8143143,36067,8089651,2437,33,,,,,,,false,
7426,starexec,NUM795+4.p,e3-time_index-off,balanced,TIMEOUT,1411,1207.678,164819.165,,,35111,10523557,34365,10470573,2687,33,,,,,,,false,
7426,starexec,NUM796+4.p,e3-time_index-off,balanced,TIMEOUT,1416,1963.597,164006.259,,,39345,8129760,38884,8063340,2698,33,,,,,,,false,
7426,starexec,NUM835+1.p,e3-time_index-off,balanced,REFUTED,38,553.399,313.858,34.282,670.890,32,125,28,85,49,4,527,72943,1620,572,39,false,false,
7426,starexec,NUM840+1.p,e3-time_index-off,balanced,REFUTED,38,633.675,5512.155,67.782,656.132,1654,191175,1630,187146,47,4,528,47048,1893,225,39,false,false,
7426,starexec,NUM853+2.p,e3-time_index-off,balanced,REFUTED,36,536.863,1887.712,53.554,421.209,764,33621,741,32135,41,4,520,45815,1785,225,37,false,false,
7426,starexec,NUM859+1.p,e3-time_index-off,balanced,TIMEOUT,13,406.571,165186.366,,,17063,20700618,15665,20654491,30,6,,,,,,,false,
7426,starexec,NUM860+1.p,e3-time_index-off,balanced,TIMEOUT,13,411.322,165961.914,,,16548,22659764,15568,22619074,30,6,,,,,,,false,
7426,starexec,NUN054+1.p,e3-time_index-off,balanced,REFUTED,18,984.460,875.005,69.064,1916.482,588,5218,577,4420,59,20,702,433768,2769,1111,19,false,false,
7426,starexec,NUN054+2.p,e3-time_index-off,balanced,REFUTED,11,814.830,308.823,60.989,1665.736,62,101,51,35,40,20,605,377804,2150,1111,12,false,false,
7426,starexec,NUN056+1.p,e3-time_index-off,balanced,TIMEOUT,18,523.388,168114.202,,,42007,13160886,39975,13051074,59,20,,,,,,,false,
7426,starexec,NUN057+1.p,e3-time_index-off,balanced,TIMEOUT,18,532.691,166570.568,,,46916,14522557,44696,14412053,59,20,,,,,,,false,
7426,starexec,NUN060+1.p,e3-time_index-off,balanced,REFUTED,18,876.612,294.772,48.281,1848.797,47,134,43,84,59,20,649,382620,2739,1121,19,false,false,
7426,starexec,NUN062+1.p,e3-time_index-off,balanced,REFUTED,18,891.665,309.769,54.489,1861.319,75,235,54,149,60,22,687,443593,2697,1167,19,false,false,
7426,starexec,NUN065+1.p,e3-time_index-off,balanced,REFUTED,18,823.390,3727.658,30.987,1327.042,3459,162144,2660,152850,63,24,812,560120,2838,1221,19,false,false,
7426,starexec,NUN066+1.p,e3-time_index-off,balanced,REFUTED,18,950.042,2984.393,59.977,2375.050,2245,81820,1628,76698,64,25,827,610894,2915,1294,19,false,false,
7426,starexec,NUN075+1.p,e3-time_index-off,balanced,REFUTED,18,893.489,3174.940,144.813,2491.193,2118,48680,2052,45008,59,20,1010,785479,3693,1349,19,false,false,
7426,starexec,NUN076+1.p,e3-time_index-off,balanced,REFUTED,18,983.388,448.115,49.585,1706.635,206,828,202,602,59,20,675,410400,2780,1123,19,false,false,
7426,starexec,NUN080+1.p,e3-time_index-off,balanced,REFUTED,18,858.247,249.244,41.698,1708.147,43,122,40,76,59,20,626,360297,2662,1099,19,false,false,
7426,starexec,NUN082+1.p,e3-time_index-off,balanced,REFUTED,18,868.224,2864.378,60.457,1816.825,2331,81236,2044,76419,59,20,729,453117,2786,1094,19,false,false,
7426,starexec,NUN085+1.p,e3-time_index-off,balanced,REFUTED,18,927.287,21814.592,63.792,1991.953,12704,2284206,11901,2251011,64,25,800,603619,2804,1268,19,false,false,
7426,starexec,NUN086+1.p,e3-time_index-off,balanced,REFUTED,18,911.553,2941.586,78.707,2046.875,2345,69568,2067,64670,59,20,751,476106,2809,1100,19,false,false,
7426,starexec,PRD001+1.p,e3-time_index-off,balanced,TIMEOUT,1614,839.160,165041.314,,,71271,637297,55115,486018,1615,0,,,,,,,false,
7426,starexec,PRO011+1.p,e3-time_index-off,balanced,REFUTED,48,1137.619,721.663,74.848,2990.670,373,1562,323,1054,95,23,1077,745091,4798,1681,49,false,false,
7426,starexec,PUZ129+2.p,e3-time_index-off,balanced,REFUTED,0,602.099,293.865,51.564,950.080,35,41,33,18,18,8,289,157494,1012,1381,1,false,false,
7426,starexec,PUZ133+1.p,e3-time_index-off,balanced,TIMEOUT,9,381.640,165186.852,,,36283,12806431,34368,12636701,24,3,,,,,,,false,
7426,starexec,REL020+2.p,e3-time_index-off,balanced,TIMEOUT,16,328.865,165093.155,,,3508,10332176,2517,10312800,18,2,,,,,,,false,
7426,starexec,REL021+1.p,e3-time_index-off,balanced,TIMEOUT,13,332.273,165436.967,,,2241,11341538,1920,11315622,15,2,,,,,,,false,
7426,starexec,REL040+2.p,e3-time_index-off,balanced,TIMEOUT,13,396.947,168701.326,,,2275,10908085,1990,10881101,15,3,,,,,,,false,
7426,starexec,SCT115+1.p,e3-time_index-off,balanced,TIMEOUT,527,2062.435,164354.940,,,22349,9944927,20216,9899417,869,121,,,,,,,false,
7426,starexec,SCT117+1.p,e3-time_index-off,balanced,TIMEOUT,527,2095.747,164279.233,,,24013,10392198,21269,10347344,873,122,,,,,,,false,
7426,starexec,SCT120+1.p,e3-time_index-off,balanced,TIMEOUT,526,2091.438,164462.600,,,19481,9433785,17077,9385923,794,100,,,,,,,false,
7426,starexec,SCT123+1.p,e3-time_index-off,balanced,TIMEOUT,528,2203.576,164055.689,,,15068,7179330,13688,7151130,826,115,,,,,,,false,
7426,starexec,SCT124+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,528,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SCT125+1.p,e3-time_index-off,balanced,TIMEOUT,528,2265.209,165199.701,,,13548,8296046,12397,8265166,819,106,,,,,,,false,
7426,starexec,SCT155+1.p,e3-time_index-off,balanced,TIMEOUT,528,2129.798,163837.412,,,25670,9759613,22930,9709259,831,111,,,,,,,false,
7426,starexec,SCT158+1.p,e3-time_index-off,balanced,TIMEOUT,528,2074.398,164348.642,,,22569,9634156,20612,9589762,832,110,,,,,,,false,
7426,starexec,SCT170+3.p,e3-time_index-off,balanced,TIMEOUT,1578,3800.714,164024.847,,,39317,6945195,37402,6856961,2785,640,,,,,,,false,
7426,starexec,SET017+1.p,e3-time_index-off,balanced,REFUTED,43,744.571,619.436,62.812,1140.657,190,854,181,630,93,10,682,196327,2725,651,44,false,false,
7426,starexec,SET101+1.p,e3-time_index-off,balanced,REFUTED,43,734.899,843.891,56.607,1023.071,354,4152,331,3630,90,9,657,137446,2654,486,44,false,false,
7426,starexec,SET716+4.p,e3-time_index-off,balanced,TIMEOUT,28,1148.465,165115.905,,,26012,13770717,24274,13721649,160,54,,,,,,,false,
7426,starexec,SET733+4.p,e3-time_index-off,balanced,HARD_TIMEOUT,28,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SET817+4.p,e3-time_index-off,balanced,TIMEOUT,22,583.112,165240.719,,,26087,15161100,25726,15111404,80,20,,,,,,,false,
7426,starexec,SET964+1.p,e3-time_index-off,balanced,REFUTED,12,894.622,429.276,58.862,1470.529,94,431,81,328,33,13,494,248471,1878,1509,13,false,false,
7426,starexec,SEU269+1.p,e3-time_index-off,balanced,TIMEOUT,51,556.175,165714.059,,,1577,1782309,1547,1778741,92,18,,,,,,,false,
7426,starexec,SEU427+4.p,e3-time_index-off,balanced,HARD_TIMEOUT,71107,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEU440+4.p,e3-time_index-off,balanced,HARD_TIMEOUT,71133,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV522+1.p,e3-time_index-off,balanced,TIMEOUT,19,695.972,166027.622,,,20897,16004326,18138,15963906,96,32,,,,,,,false,
7426,starexec,SEV569+1.p,e3-time_index-off,balanced,REFUTED,25,1039.943,1858.763,95.388,2075.342,908,19810,841,18538,80,17,922,427364,2792,955,26,false,false,
7426,starexec,SEV581+1.p,e3-time_index-off,balanced,TIMEOUT,25,537.668,165141.389,,,19773,12794516,18823,12739218,80,17,,,,,,,false,
7426,starexec,SEV606+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,1727,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV607+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2360,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV608+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2867,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV609+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2900,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV610+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2777,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV612+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2852,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV616+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2862,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV618+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2435,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV620+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2723,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV621+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2708,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV622+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2761,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV625+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2847,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV626+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2838,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV627+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2813,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV629+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2962,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV630+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV631+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3117,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV634+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2534,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV636+1.p,e3-time_index-off,balanced,EXHAUSTED,2935,5025.317,277.246,,,0,0,0,0,7455,2111,,,,,,,false,StackOverflowError:  at MurmurHash3.productHash:69
7426,starexec,SEV637+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2981,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV640+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2766,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV641+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3078,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV643+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2960,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV644+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2363,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV645+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,1984,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV646+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3067,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV650+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3015,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV651+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2743,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV654+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3190,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV655+1.p,e3-time_index-off,balanced,EXHAUSTED,3248,8473.102,135338.774,,,0,0,0,0,8269,2524,,,,,,,false,OutOfMemoryError: Java heap space at Arrays.copyOf:3623
7426,starexec,SEV656+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3041,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV657+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3067,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV658+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3118,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV660+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2689,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV661+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2456,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV667+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2862,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV668+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2820,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV671+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2497,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV673+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2701,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV675+1.p,e3-time_index-off,balanced,EXHAUSTED,3187,7107.396,145240.555,,,0,0,0,0,9096,3011,,,,,,,false,OutOfMemoryError: Java heap space at Arrays.copyOf:3623
7426,starexec,SEV676+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3004,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV677+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3185,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV678+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,2924,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SEV679+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,3356,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB012+1.p,e3-time_index-off,balanced,TIMEOUT,559,2197.517,164791.921,,,47451,13817669,46671,13744963,1392,275,,,,,,,false,
7426,starexec,SWB013+2.p,e3-time_index-off,balanced,TIMEOUT,8,664.401,165172.719,,,28722,10714822,28422,10677432,62,19,,,,,,,false,
7426,starexec,SWB017+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB020+1.p,e3-time_index-off,balanced,TIMEOUT,559,2242.067,165387.738,,,46968,14280699,46161,14206857,1394,278,,,,,,,false,
7426,starexec,SWB021+2.p,e3-time_index-off,balanced,REFUTED,7,1157.748,6131.956,123.346,4164.130,2655,131818,2237,121021,78,17,765,1411359,3337,3856,8,false,false,
7426,starexec,SWB023+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB027+1.p,e3-time_index-off,balanced,TIMEOUT,559,2396.767,164788.692,,,46706,14448233,46278,14374337,1385,274,,,,,,,false,
7426,starexec,SWB032+1.p,e3-time_index-off,balanced,TIMEOUT,558,2400.254,164796.866,,,50722,15090849,50326,15015009,1379,271,,,,,,,false,
7426,starexec,SWB040+1.p,e3-time_index-off,balanced,TIMEOUT,559,2414.198,166252.434,,,45854,13919167,45507,13846307,1382,271,,,,,,,false,
7426,starexec,SWB042+1.p,e3-time_index-off,balanced,TIMEOUT,559,2348.618,164712.492,,,47106,13307998,46754,13230432,1394,277,,,,,,,false,
7426,starexec,SWB046+1.p,e3-time_index-off,balanced,TIMEOUT,559,2172.397,164850.014,,,46502,15152088,46146,15077894,1384,273,,,,,,,false,
7426,starexec,SWB047+1.p,e3-time_index-off,balanced,TIMEOUT,559,2330.993,164751.310,,,45669,13816626,45326,13743978,1381,271,,,,,,,false,
7426,starexec,SWB053+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB055+1.p,e3-time_index-off,balanced,TIMEOUT,559,2470.636,164799.100,,,51307,14454586,51008,14374996,1385,274,,,,,,,false,
7426,starexec,SWB063+1.p,e3-time_index-off,balanced,TIMEOUT,559,2332.746,164758.202,,,45894,13935669,45555,13862545,1385,273,,,,,,,false,
7426,starexec,SWB068+1.p,e3-time_index-off,balanced,TIMEOUT,559,2431.934,164839.429,,,56742,12704182,56376,12627048,1388,274,,,,,,,false,
7426,starexec,SWB073+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,559,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWB090+1.p,e3-time_index-off,balanced,TIMEOUT,559,2505.234,164768.102,,,45239,13135457,44787,13063719,1386,271,,,,,,,false,
7426,starexec,SWB091+1.p,e3-time_index-off,balanced,TIMEOUT,559,2192.567,165201.604,,,46333,13691453,45580,13619023,1392,275,,,,,,,false,
7426,starexec,SWB093+1.p,e3-time_index-off,balanced,TIMEOUT,559,2421.343,165420.055,,,45622,13795305,45168,13722859,1385,271,,,,,,,false,
7426,starexec,SWB095+1.p,e3-time_index-off,balanced,TIMEOUT,559,2329.984,164768.304,,,46387,14529569,45931,14456019,1386,271,,,,,,,false,
7426,starexec,SWB099+1.p,e3-time_index-off,balanced,TIMEOUT,559,2492.675,164925.851,,,46111,14195846,45689,14122088,1384,271,,,,,,,false,
7426,starexec,SWB103+1.p,e3-time_index-off,balanced,TIMEOUT,559,2169.759,164777.040,,,45880,14068814,45262,13996878,1393,273,,,,,,,false,
7426,starexec,SWC012+1.p,e3-time_index-off,balanced,REFUTED,95,2603.902,7084.370,76.611,12398.627,9256,185480,9141,173483,220,62,2744,5518831,11635,5088,96,false,false,
7426,starexec,SWV014+1.p,e3-time_index-off,balanced,REFUTED,28,443.971,263.111,51.856,384.541,63,82,61,38,38,0,286,16588,1575,227,29,false,false,
7426,starexec,SWV041+1.p,e3-time_index-off,balanced,REFUTED,99,1550.695,590.302,50.755,5718.878,167,768,143,578,178,42,1787,3051141,7596,3656,100,false,false,
7426,starexec,SWV114+1.p,e3-time_index-off,balanced,TIMEOUT,101,915.998,165081.445,,,37182,12598073,36425,12519189,199,52,,,,,,,false,
7426,starexec,SWV202+1.p,e3-time_index-off,balanced,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7426,starexec,SWV203+1.p,e3-time_index-off,balanced,TIMEOUT,91,886.709,165135.864,,,34022,14604341,32697,14529732,203,42,,,,,,,false,
7426,starexec,SWV234+1.p,e3-time_index-off,balanced,TIMEOUT,25,325.794,165076.939,,,7105,11042804,6442,10996938,26,0,,,,,,,false,
7426,starexec,SWV234+2.p,e3-time_index-off,balanced,REFUTED,21,356.320,63301.356,65.276,158.697,1207,4422545,1172,4407522,22,0,279,9365,750,111,22,false,false,
7426,starexec,SWV390+1.p,e3-time_index-off,balanced,REFUTED,42,676.559,444.869,43.119,817.852,100,311,98,177,55,6,578,103666,2824,461,43,false,false,
7426,starexec,SWV406+1.p,e3-time_index-off,balanced,REFUTED,41,988.680,44961.469,74.878,1800.607,2900,1737494,2160,1728905,59,9,754,464670,3119,4101,42,false,false,
7426,starexec,SWV452+1.p,e3-time_index-off,balanced,TIMEOUT,66,752.801,165071.733,,,21227,23634611,18776,23521297,130,13,,,,,,,false,
7426,starexec,SWV453+1.p,e3-time_index-off,balanced,TIMEOUT,66,695.016,165229.444,,,21950,25294431,19270,25175595,130,13,,,,,,,false,
7426,starexec,SWV467+1.p,e3-time_index-off,balanced,TIMEOUT,66,847.527,164975.811,,,17695,21888505,15192,21754933,139,14,,,,,,,false,
7426,starexec,SWV473+1.p,e3-time_index-off,balanced,TIMEOUT,66,757.941,165027.535,,,16188,22170327,14783,22059825,126,14,,,,,,,false,
7426,starexec,SWV474+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,66,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWV487+3.p,e3-time_index-off,balanced,HARD_TIMEOUT,12,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWV488+3.p,e3-time_index-off,balanced,REFUTED,12,480.731,280.846,43.672,506.450,26,62,21,35,24,3,240,39985,954,553,13,false,false,
7426,starexec,SWW102+1.p,e3-time_index-off,balanced,TIMEOUT,44,481.674,165094.682,,,5362,13549227,5236,13533015,89,12,,,,,,,false,
7426,starexec,SWW186+1.p,e3-time_index-off,balanced,TIMEOUT,1181,1842.938,163987.421,,,26133,13286992,24159,13178938,1568,29,,,,,,,false,
7426,starexec,SWW278+1.p,e3-time_index-off,balanced,TIMEOUT,1199,1925.116,164125.219,,,27000,12641295,25530,12548439,1586,36,,,,,,,false,
7426,starexec,SWW279+1.p,e3-time_index-off,balanced,TIMEOUT,1213,1870.458,164111.674,,,26754,10614676,24287,10524688,1647,38,,,,,,,false,
7426,starexec,SWW298+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,5224,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW350+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,5228,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW374+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,5248,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW394+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,5223,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW470+5.p,e3-time_index-off,balanced,REFUTED,162,3626.138,13419.472,91.993,17093.265,2725,272553,2057,266775,240,52,3102,12976319,21717,10205,163,false,false,
7426,starexec,SWW473+2.p,e3-time_index-off,balanced,HARD_TIMEOUT,916,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWW473+6.p,e3-time_index-off,balanced,REFUTED,608,7745.292,3416.768,94.690,98632.310,994,22909,899,21325,845,87,9085,37289817,56288,10957,609,false,false,
7426,starexec,SWW474+3.p,e3-time_index-off,balanced,TIMEOUT,1440,2853.482,164087.942,,,28337,8199941,26513,8135513,2284,309,,,,,,,false,
7426,starexec,SWW937+1.p,e3-time_index-off,balanced,TIMEOUT,28,752.527,164922.400,,,11419,12948515,11152,12914306,181,24,,,,,,,false,
7426,starexec,SWW961+1.p,e3-time_index-off,balanced,REFUTED,176,606.708,491.009,81.026,544.976,193,242,185,177,177,0,947,22877,2965,207,177,false,false,
7426,starexec,SWX051+1.p,e3-time_index-off,balanced,TIMEOUT,292,1651.357,164684.604,,,43932,16513624,39335,16397676,579,168,,,,,,,false,
7426,starexec,SWX185+1.p,e3-time_index-off,balanced,TIMEOUT,40,308.322,165283.431,,,3177,7130556,3129,7124296,41,0,,,,,,,false,
7426,starexec,SWX187+1.p,e3-time_index-off,balanced,REFUTED,16,389.019,6594.767,118.139,378.745,2408,42255,2354,34848,18,0,361,40118,1113,275,17,false,false,
7426,starexec,SWX189+1.p,e3-time_index-off,balanced,HARD_TIMEOUT,53,0.000,,,,,,,,,,,,,,,,false,
7426,starexec,SWX194+1.p,e3-time_index-off,balanced,TIMEOUT,71,399.703,164996.242,,,7793,10124860,7653,10109408,72,0,,,,,,,false,
7426,starexec,SWX197+1.p,e3-time_index-off,balanced,TIMEOUT,73,410.934,164972.766,,,5840,7691429,5245,7672953,74,0,,,,,,,false,
7426,starexec,SWX199+1.p,e3-time_index-off,balanced,REFUTED,12,386.602,2694.450,105.878,324.378,127,38581,110,37828,14,0,260,20068,726,132,13,false,false,
7426,starexec,SWX200+1.p,e3-time_index-off,balanced,REFUTED,15,373.071,232.277,37.218,240.578,16,23,14,19,19,0,161,7737,550,143,16,false,false,
7426,starexec,SWX201+1.p,e3-time_index-off,balanced,TIMEOUT,28,340.787,165440.331,,,2346,4145676,2251,4141186,30,0,,,,,,,false,
7426,starexec,SWX202+1.p,e3-time_index-off,balanced,TIMEOUT,28,338.067,165396.413,,,2635,4058196,2545,4052810,30,0,,,,,,,false,
7426,starexec,SWX203+1.p,e3-time_index-off,balanced,REFUTED,21,389.271,3233.735,150.038,466.164,1386,20033,934,14759,29,0,517,31883,1041,143,22,false,false,
7426,starexec,SWX209+1.p,e3-time_index-off,balanced,TIMEOUT,49,344.011,165114.537,,,5187,6991723,4742,6972767,56,0,,,,,,,false,
7426,starexec,SWX210+1.p,e3-time_index-off,balanced,TIMEOUT,49,359.871,165111.081,,,4894,6659840,4487,6642610,56,0,,,,,,,false,
7426,starexec,SWX211+1.p,e3-time_index-off,balanced,TIMEOUT,49,355.458,165454.928,,,5371,7442339,4694,7422105,56,0,,,,,,,false,
7426,starexec,SWX212+1.p,e3-time_index-off,balanced,TIMEOUT,49,355.324,165051.148,,,9959,9716418,9645,9697722,57,0,,,,,,,false,
7426,starexec,SWX217+1.p,e3-time_index-off,balanced,TIMEOUT,23,301.385,165587.071,,,9265,6948916,8242,6922134,25,0,,,,,,,false,
7426,starexec,SWX219+1.p,e3-time_index-off,balanced,REFUTED,31,392.236,7736.616,78.789,363.731,5396,17248,5368,9382,36,0,352,19211,1287,181,32,false,false,
