job,dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
7425,starexec,CSR025+5.p,e1b,subsumption-light,REFUTED,540249,23319.168,785.363,40.857,904.625,43,128,43,121,121,0,563,15049,1387,59,540250,false,false,
7425,starexec,CSR025+5.p,e1b,unary-redundancy,REFUTED,540249,43595.432,19997.121,883.788,14178.929,8663,32680,8638,28990,28990,0,172461,4423548,268172,121,540250,false,false,
7425,starexec,CSR025+5.p,e1b,weight-greedy,REFUTED,540249,21302.798,579.813,46.511,598.213,24,53,24,48,48,0,247,6873,677,59,540250,false,false,
7425,starexec,CSR030+3.p,e1b,age-fair,REFUTED,8005,8151.575,16132.841,227.197,5175.978,8144,24193,8062,14138,3296,0,23250,662265,41334,89,8006,false,false,
7425,starexec,CSR030+3.p,e1b,balanced,REFUTED,8005,2497.431,43008.090,105.155,4435.131,30323,85148,29204,44547,8007,0,44051,1238415,103763,89,8006,false,false,
7425,starexec,CSR030+3.p,e1b,equational,REFUTED,8005,1726.778,445.917,63.468,592.397,81,142,77,70,70,0,407,11559,1071,59,8006,false,false,
7425,starexec,CSR030+3.p,e1b,first-negative,SATURATED,8005,2653.574,474.690,,,10,12,10,10,10,0,,,,,,,false,
7425,starexec,CSR030+3.p,e1b,occurrence,REFUTED,8005,7167.232,40281.877,189.015,4721.357,12773,39716,12665,13863,2280,0,16157,456554,28347,89,8006,false,false,
7425,starexec,CSR030+3.p,e1b,subsumption-light,REFUTED,8005,1717.369,451.486,49.487,518.089,40,66,39,42,42,0,296,8657,858,59,8006,false,false,
7425,starexec,CSR030+3.p,e1b,unary-redundancy,REFUTED,8005,4830.512,2710.206,126.632,1598.684,1298,4006,1292,2108,556,0,3911,114192,7826,82,8006,false,false,
7425,starexec,CSR030+3.p,e1b,weight-greedy,SATURATED,8005,2266.549,572.557,,,27,37,26,22,22,0,,,,,,,false,
7425,starexec,CSR033+3.p,e1b,age-fair,HARD_TIMEOUT,8005,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR033+3.p,e1b,balanced,REFUTED,8005,2379.526,48440.203,101.222,3289.542,34375,182647,33727,134791,8007,0,44079,1339440,103767,89,8006,false,false,
7425,starexec,CSR033+3.p,e1b,equational,REFUTED,8005,1904.992,898.413,84.690,740.672,363,664,316,159,151,0,935,29152,2421,59,8006,false,false,
7425,starexec,CSR033+3.p,e1b,first-negative,SATURATED,8005,1686.000,415.141,,,27,37,26,21,21,0,,,,,,,false,
7425,starexec,CSR033+3.p,e1b,occurrence,REFUTED,8005,4466.910,23423.412,131.770,3012.169,12850,39278,12779,13680,2251,0,15780,473172,27145,89,8006,false,false,
7425,starexec,CSR033+3.p,e1b,subsumption-light,REFUTED,8005,1732.627,661.197,71.168,579.217,157,301,135,76,76,0,453,13734,1009,59,8006,false,false,
7425,starexec,CSR033+3.p,e1b,unary-redundancy,REFUTED,8005,2729.510,1586.938,80.655,1111.268,1183,3416,1158,1546,416,0,3188,102628,6895,82,8006,false,false,
7425,starexec,CSR033+3.p,e1b,weight-greedy,SATURATED,8005,1463.155,432.484,,,71,109,63,40,40,0,,,,,,,false,
7425,starexec,CSR036+5.p,e1b,age-fair,HARD_TIMEOUT,540249,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR036+5.p,e1b,balanced,HARD_TIMEOUT,540249,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR036+5.p,e1b,equational,SATURATED,540249,21445.085,1268.251,,,251,521,250,144,146,0,,,,,,,false,
7425,starexec,CSR036+5.p,e1b,first-negative,SATURATED,540249,14251.012,421.218,,,20,25,20,21,21,0,,,,,,,false,
7425,starexec,CSR036+5.p,e1b,occurrence,HARD_TIMEOUT,540249,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR036+5.p,e1b,subsumption-light,SATURATED,540249,21290.330,820.355,,,130,188,130,62,62,0,,,,,,,false,
7425,starexec,CSR036+5.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR036+5.p,e1b,weight-greedy,SATURATED,540249,22294.490,690.019,,,73,103,73,48,48,0,,,,,,,false,
7425,starexec,CSR038+4.p,e1b,age-fair,HARD_TIMEOUT,44216,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR038+4.p,e1b,balanced,HARD_TIMEOUT,44216,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR038+4.p,e1b,equational,REFUTED,44216,3835.986,639.508,68.581,726.795,109,157,103,115,116,0,879,30668,2790,82,44217,false,false,
7425,starexec,CSR038+4.p,e1b,first-negative,SATURATED,44216,3835.919,366.402,,,12,16,12,14,14,0,,,,,,,false,
7425,starexec,CSR038+4.p,e1b,occurrence,REFUTED,44216,9024.950,19976.297,205.381,4097.335,12956,31224,12314,11840,6404,0,38271,1236629,57293,89,44217,false,false,
7425,starexec,CSR038+4.p,e1b,subsumption-light,REFUTED,44216,3778.033,557.736,45.800,626.466,75,118,73,73,73,0,531,19043,1666,82,44217,false,false,
7425,starexec,CSR038+4.p,e1b,unary-redundancy,REFUTED,44216,5347.566,1826.647,71.608,1625.211,1305,2951,1277,1304,850,0,5936,196772,11682,82,44217,false,false,
7425,starexec,CSR038+4.p,e1b,weight-greedy,SATURATED,44216,5210.987,595.773,,,32,44,31,28,28,0,,,,,,,false,
7425,starexec,CSR042+3.p,e1b,age-fair,REFUTED,8005,7973.328,7858.873,223.515,4965.023,4683,13743,4664,8708,3302,0,23024,653602,40459,89,8006,false,false,
7425,starexec,CSR042+3.p,e1b,balanced,REFUTED,8005,3776.383,11281.441,205.740,6067.399,11322,20411,11258,8007,8007,0,44041,1238170,103750,89,8006,false,false,
7425,starexec,CSR042+3.p,e1b,equational,REFUTED,8005,1701.940,445.308,62.107,466.990,47,80,47,69,69,0,330,8817,709,59,8006,false,false,
7425,starexec,CSR042+3.p,e1b,first-negative,SATURATED,8005,1623.844,355.450,,,9,9,9,8,8,0,,,,,,,false,
7425,starexec,CSR042+3.p,e1b,occurrence,REFUTED,8005,4493.802,6029.165,133.621,2586.982,4934,9096,4930,2371,2254,0,15811,445067,27415,89,8006,false,false,
7425,starexec,CSR042+3.p,e1b,subsumption-light,REFUTED,8005,1627.216,397.050,47.426,360.951,21,32,21,27,27,0,190,5503,554,59,8006,false,false,
7425,starexec,CSR042+3.p,e1b,unary-redundancy,REFUTED,8005,2752.748,925.424,74.072,846.678,335,785,334,387,387,0,3032,93448,6830,82,8006,false,false,
7425,starexec,CSR042+3.p,e1b,weight-greedy,SATURATED,8005,2125.378,432.740,,,19,22,19,18,18,0,,,,,,,false,
7425,starexec,CSR044+3.p,e1b,age-fair,HARD_TIMEOUT,8005,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR044+3.p,e1b,balanced,REFUTED,8005,4041.687,75777.737,172.251,6444.553,28869,83415,28433,44500,8007,0,44067,1439544,103800,89,8006,false,false,
7425,starexec,CSR044+3.p,e1b,equational,REFUTED,8005,3010.837,854.466,105.834,1038.132,132,197,125,117,117,0,853,30559,2844,89,8006,false,false,
7425,starexec,CSR044+3.p,e1b,first-negative,SATURATED,8005,2556.740,461.824,,,12,15,12,12,12,0,,,,,,,false,
7425,starexec,CSR044+3.p,e1b,occurrence,REFUTED,8005,6940.668,42279.540,208.326,4513.822,12595,38962,12547,13577,2221,0,15705,502162,27397,89,8006,false,false,
7425,starexec,CSR044+3.p,e1b,subsumption-light,REFUTED,8005,2629.395,664.168,65.020,735.483,34,53,33,32,32,0,235,8891,784,82,8006,false,false,
7425,starexec,CSR044+3.p,e1b,unary-redundancy,REFUTED,8005,4698.954,2285.423,120.815,1635.578,1025,3155,1018,1517,403,0,3151,108198,7015,82,8006,false,false,
7425,starexec,CSR044+3.p,e1b,weight-greedy,SATURATED,8005,2427.129,580.295,,,39,56,36,24,24,0,,,,,,,false,
7425,starexec,CSR045+3.p,e1b,age-fair,HARD_TIMEOUT,8005,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR045+3.p,e1b,balanced,REFUTED,8005,3721.866,4541.293,206.551,6243.863,5306,11024,5302,8006,8006,0,44064,1004693,103756,89,8006,false,false,
7425,starexec,CSR045+3.p,e1b,equational,SATURATED,8005,2213.387,504.637,,,22,30,22,24,24,0,,,,,,,false,
7425,starexec,CSR045+3.p,e1b,first-negative,SATURATED,8005,1666.641,373.447,,,6,9,6,8,8,0,,,,,,,false,
7425,starexec,CSR045+3.p,e1b,occurrence,REFUTED,8005,4441.062,2911.604,104.394,2399.489,2554,4774,2553,2219,2219,0,15706,354761,27370,89,8006,false,false,
7425,starexec,CSR045+3.p,e1b,subsumption-light,SATURATED,8005,1479.589,398.644,,,22,30,22,24,24,0,,,,,,,false,
7425,starexec,CSR045+3.p,e1b,unary-redundancy,SATURATED,8005,2449.047,26236.149,,,13262,45152,12901,13829,388,0,,,,,,,false,
7425,starexec,CSR045+3.p,e1b,weight-greedy,SATURATED,8005,1397.839,219.330,,,11,15,11,12,12,0,,,,,,,false,
7425,starexec,CSR048+3.p,e1b,age-fair,REFUTED,8005,5256.682,7606.396,160.505,3569.466,6599,18012,6484,9928,3303,0,23030,653749,40466,89,8006,false,false,
7425,starexec,CSR048+3.p,e1b,balanced,REFUTED,8005,3703.154,61946.876,162.063,5912.531,29094,83500,28899,44435,8007,0,44043,1238212,103749,89,8006,false,false,
7425,starexec,CSR048+3.p,e1b,equational,REFUTED,8005,2679.181,686.074,78.061,711.077,70,158,70,73,73,0,344,9179,726,59,8006,false,false,
7425,starexec,CSR048+3.p,e1b,first-negative,REFUTED,8005,1769.641,383.802,36.555,151.471,17,21,17,16,16,0,116,2909,192,48,8006,false,false,
7425,starexec,CSR048+3.p,e1b,occurrence,REFUTED,8005,4438.400,24521.269,139.181,2516.390,12746,39262,12699,13666,2255,0,15817,445214,27419,89,8006,false,false,
7425,starexec,CSR048+3.p,e1b,subsumption-light,REFUTED,8005,1674.807,411.372,56.785,418.711,40,79,39,46,46,0,249,6742,580,59,8006,false,false,
7425,starexec,CSR048+3.p,e1b,unary-redundancy,REFUTED,8005,4310.967,2173.133,99.456,1506.392,1033,3095,1029,1480,407,0,3114,94974,6859,82,8006,false,false,
7425,starexec,CSR048+3.p,e1b,weight-greedy,REFUTED,8005,2495.989,550.863,75.322,534.200,30,52,29,31,31,0,181,4833,422,59,8006,false,false,
7425,starexec,CSR050+5.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR050+5.p,e1b,balanced,HARD_TIMEOUT,540249,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR050+5.p,e1b,equational,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR050+5.p,e1b,first-negative,SATURATED,540249,16444.438,431.051,,,36,40,36,40,40,0,,,,,,,false,
7425,starexec,CSR050+5.p,e1b,subsumption-light,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR050+5.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR050+5.p,e1b,weight-greedy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR052+3.p,e1b,age-fair,HARD_TIMEOUT,8005,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR052+3.p,e1b,balanced,TIMEOUT,8005,2867.045,163233.457,,,47670,255816,44244,181820,8007,0,,,,,,,false,
7425,starexec,CSR052+3.p,e1b,equational,SATURATED,8005,1605.317,631.229,,,218,269,218,92,92,0,,,,,,,false,
7425,starexec,CSR052+3.p,e1b,first-negative,SATURATED,8005,1657.544,403.463,,,19,24,19,18,18,0,,,,,,,false,
7425,starexec,CSR052+3.p,e1b,occurrence,TIMEOUT,8005,3937.748,161822.674,,,34718,210106,32164,126497,2300,0,,,,,,,false,
7425,starexec,CSR052+3.p,e1b,subsumption-light,SATURATED,8005,1532.580,484.981,,,92,121,92,49,49,0,,,,,,,false,
7425,starexec,CSR052+3.p,e1b,unary-redundancy,REFUTED,8005,1829.408,534.965,53.778,444.969,122,243,122,95,67,0,502,15712,811,59,8006,false,false,
7425,starexec,CSR052+3.p,e1b,weight-greedy,SATURATED,8005,2258.788,540.499,,,48,63,48,33,33,0,,,,,,,false,
7425,starexec,CSR054+3.p,e1b,age-fair,REFUTED,8005,8498.083,4929.183,226.713,5849.878,3072,8440,3051,4879,3229,0,22728,732375,40291,89,8006,false,false,
7425,starexec,CSR054+3.p,e1b,balanced,REFUTED,8005,4044.900,4538.641,214.574,6412.751,5183,10962,5179,8007,8007,0,44037,1438507,103741,89,8006,false,false,
7425,starexec,CSR054+3.p,e1b,equational,REFUTED,8005,2017.846,541.301,69.751,871.674,76,229,76,227,227,0,1393,46277,3911,82,8006,false,false,
7425,starexec,CSR054+3.p,e1b,first-negative,SATURATED,8005,1662.125,349.949,,,9,10,9,9,9,0,,,,,,,false,
7425,starexec,CSR054+3.p,e1b,occurrence,REFUTED,8005,4465.781,2454.266,103.620,2493.285,2262,4339,2261,2261,2261,0,15974,510122,27764,89,8006,false,false,
7425,starexec,CSR054+3.p,e1b,subsumption-light,REFUTED,8005,1901.821,479.974,59.572,685.999,33,128,33,126,126,0,906,30569,2801,82,8006,false,false,
7425,starexec,CSR054+3.p,e1b,unary-redundancy,REFUTED,8005,2886.546,784.290,72.850,913.658,217,622,217,527,527,0,3683,120059,7233,82,8006,false,false,
7425,starexec,CSR054+3.p,e1b,weight-greedy,SATURATED,8005,2381.488,512.968,,,57,61,57,43,43,0,,,,,,,false,
7425,starexec,CSR056+3.p,e1b,age-fair,HARD_TIMEOUT,8005,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR056+3.p,e1b,balanced,REFUTED,8005,3809.969,78266.410,176.869,6414.904,29056,83608,28551,44412,8007,0,44057,1238544,103754,89,8006,false,false,
7425,starexec,CSR056+3.p,e1b,equational,REFUTED,8005,3092.928,1073.446,98.922,1156.067,240,367,224,164,164,0,1085,30284,2654,59,8006,false,false,
7425,starexec,CSR056+3.p,e1b,first-negative,SATURATED,8005,1629.461,368.901,,,10,12,10,10,10,0,,,,,,,false,
7425,starexec,CSR056+3.p,e1b,occurrence,REFUTED,8005,6786.883,38490.272,207.145,3709.998,12553,38779,12513,13504,2260,0,15976,450106,27715,89,8006,false,false,
7425,starexec,CSR056+3.p,e1b,subsumption-light,SATURATED,8005,2318.736,558.377,,,48,63,47,43,43,0,,,,,,,false,
7425,starexec,CSR056+3.p,e1b,unary-redundancy,TIMEOUT,8005,3962.800,159429.343,,,28892,212152,28378,131669,433,0,,,,,,,false,
7425,starexec,CSR056+3.p,e1b,weight-greedy,SATURATED,8005,2189.993,486.760,,,32,44,31,24,24,0,,,,,,,false,
7425,starexec,CSR058+3.p,e1b,age-fair,HARD_TIMEOUT,8005,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR058+3.p,e1b,balanced,REFUTED,8005,3991.536,1671.298,175.912,6973.789,689,8015,689,8007,8007,0,44037,1438501,103742,89,8006,false,false,
7425,starexec,CSR058+3.p,e1b,equational,SATURATED,8005,2825.371,1361.925,,,385,696,382,154,154,0,,,,,,,false,
7425,starexec,CSR058+3.p,e1b,first-negative,SATURATED,8005,1648.683,389.987,,,8,8,8,7,7,0,,,,,,,false,
7425,starexec,CSR058+3.p,e1b,occurrence,HARD_TIMEOUT,8005,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR058+3.p,e1b,subsumption-light,SATURATED,8005,2508.789,904.368,,,152,230,150,76,76,0,,,,,,,false,
7425,starexec,CSR058+3.p,e1b,unary-redundancy,SATURATED,8005,3834.960,48157.167,,,15988,62414,15714,13571,502,0,,,,,,,false,
7425,starexec,CSR058+3.p,e1b,weight-greedy,SATURATED,8005,2281.647,599.223,,,47,67,47,39,39,0,,,,,,,false,
7425,starexec,CSR066+5.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR066+5.p,e1b,equational,REFUTED,540249,23974.297,6777.846,197.948,3206.679,3377,13954,3350,7831,3410,0,11278,481304,12314,82,540250,false,false,
7425,starexec,CSR066+5.p,e1b,first-negative,SATURATED,540249,23643.331,1005.162,,,139,142,139,142,142,0,,,,,,,false,
7425,starexec,CSR066+5.p,e1b,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR066+5.p,e1b,subsumption-light,REFUTED,540249,24595.725,4806.926,191.366,2420.119,2427,10560,2423,6028,2535,0,7937,339599,6477,82,540250,false,false,
7425,starexec,CSR066+5.p,e1b,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR066+5.p,e1b,weight-greedy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR067+3.p,e1b,age-fair,REFUTED,8005,8429.995,8092.276,224.642,5745.548,4692,13767,4671,8711,3303,0,23028,653703,40463,89,8006,false,false,
7425,starexec,CSR067+3.p,e1b,balanced,REFUTED,8005,4035.360,13984.526,214.588,6848.039,11314,20399,11250,8007,8007,0,44041,1238170,103750,89,8006,false,false,
7425,starexec,CSR067+3.p,e1b,equational,REFUTED,8005,2724.201,622.386,78.815,772.968,54,85,54,70,70,0,333,8897,714,59,8006,false,false,
7425,starexec,CSR067+3.p,e1b,first-negative,REFUTED,8005,2946.542,508.276,72.342,272.581,11,14,11,10,10,0,90,2419,184,48,8006,false,false,
7425,starexec,CSR067+3.p,e1b,occurrence,REFUTED,8005,7113.205,9929.076,212.486,4830.714,4950,9122,4946,2371,2255,0,15815,445168,27419,89,8006,false,false,
7425,starexec,CSR067+3.p,e1b,subsumption-light,REFUTED,8005,2632.193,583.837,76.672,570.856,19,32,19,27,27,0,190,5503,554,59,8006,false,false,
7425,starexec,CSR067+3.p,e1b,unary-redundancy,REFUTED,8005,4626.998,1378.044,102.314,1428.884,335,785,334,387,387,0,3032,93448,6830,82,8006,false,false,
7425,starexec,CSR067+3.p,e1b,weight-greedy,REFUTED,8005,2594.526,436.693,77.022,524.401,17,25,17,20,20,0,146,4098,407,59,8006,false,false,
7425,starexec,CSR113+13.p,e1b,age-fair,REFUTED,10188,11764.597,19366.987,82.933,57439.696,8171,163814,8115,155281,650,72,4171,9666176,17476,6324,10189,false,false,
7425,starexec,CSR113+13.p,e1b,balanced,TIMEOUT,10188,2828.807,163295.857,,,44078,233847,44040,189718,10593,79,,,,,,,false,
7425,starexec,CSR113+13.p,e1b,equational,TIMEOUT,10188,3758.738,159506.393,,,28752,3374216,28699,3337973,441,36,,,,,,,false,
7425,starexec,CSR113+13.p,e1b,first-negative,SATURATED,10188,2473.546,543.650,,,5,5,5,5,5,0,,,,,,,false,
7425,starexec,CSR113+13.p,e1b,occurrence,REFUTED,10188,11694.131,11767.987,120.531,26209.995,5093,23578,5043,18141,535,53,3175,5806989,13902,5258,10189,false,false,
7425,starexec,CSR113+13.p,e1b,subsumption-light,TIMEOUT,10188,3381.867,159222.019,,,11554,482568,11386,469144,378,23,,,,,,,false,
7425,starexec,CSR113+13.p,e1b,unary-redundancy,HARD_TIMEOUT,10188,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR113+13.p,e1b,weight-greedy,HARD_TIMEOUT,10188,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR113+30.p,e1b,age-fair,REFUTED,10188,11177.515,17815.310,117.621,35245.757,7610,102337,7363,94272,616,72,4129,9446177,17293,6055,10189,false,false,
7425,starexec,CSR113+30.p,e1b,balanced,TIMEOUT,10188,2910.133,163315.097,,,44912,286549,44896,241594,10559,79,,,,,,,false,
7425,starexec,CSR113+30.p,e1b,equational,TIMEOUT,10188,3601.473,159291.068,,,38461,807271,34147,754679,417,39,,,,,,,false,
7425,starexec,CSR113+30.p,e1b,first-negative,SATURATED,10188,2598.003,438.578,,,12,12,12,11,11,4,,,,,,,false,
7425,starexec,CSR113+30.p,e1b,occurrence,REFUTED,10188,11253.373,8869.316,150.043,22322.719,3903,21919,3635,15024,509,57,3246,6219725,14340,5222,10189,false,false,
7425,starexec,CSR113+30.p,e1b,subsumption-light,SATURATED,10188,2673.200,710.339,,,44,44,43,27,27,7,,,,,,,false,
7425,starexec,CSR113+30.p,e1b,unary-redundancy,HARD_TIMEOUT,10188,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR113+30.p,e1b,weight-greedy,TIMEOUT,10188,2461.976,159331.851,,,263,1998,185,805,17,5,,,,,,,false,
7425,starexec,CSR113+4.p,e1b,age-fair,REFUTED,10188,12181.963,17761.413,126.017,60336.645,7776,115930,7527,107667,631,72,4194,9582326,17330,6089,10189,false,false,
7425,starexec,CSR113+4.p,e1b,balanced,TIMEOUT,10188,2764.599,163509.969,,,43026,268484,43011,225420,10564,79,,,,,,,false,
7425,starexec,CSR113+4.p,e1b,equational,TIMEOUT,10188,3147.737,159931.921,,,35936,1736381,33117,1689122,361,24,,,,,,,false,
7425,starexec,CSR113+4.p,e1b,first-negative,SATURATED,10188,1884.787,352.445,,,12,12,12,11,11,4,,,,,,,false,
7425,starexec,CSR113+4.p,e1b,occurrence,REFUTED,10188,10869.009,7587.176,124.217,37809.302,4022,20830,3476,14102,522,57,3299,6313607,14373,5256,10189,false,false,
7425,starexec,CSR113+4.p,e1b,subsumption-light,SATURATED,10188,2673.111,654.648,,,44,44,43,27,27,7,,,,,,,false,
7425,starexec,CSR113+4.p,e1b,unary-redundancy,TIMEOUT,10188,2986.691,160466.608,,,196,4487,196,2571,45,9,,,,,,,false,
7425,starexec,CSR113+4.p,e1b,weight-greedy,TIMEOUT,10188,2417.794,160375.921,,,263,1998,185,805,17,5,,,,,,,false,
7425,starexec,CSR114+8.p,e1b,age-fair,HARD_TIMEOUT,10188,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR114+8.p,e1b,balanced,TIMEOUT,10188,2784.625,163227.035,,,41042,258805,41027,217717,10478,79,,,,,,,false,
7425,starexec,CSR114+8.p,e1b,equational,TIMEOUT,10188,3295.892,160063.939,,,26199,2587913,25373,2554177,276,26,,,,,,,false,
7425,starexec,CSR114+8.p,e1b,first-negative,SATURATED,10188,2274.711,492.033,,,2,2,2,2,2,0,,,,,,,false,
7425,starexec,CSR114+8.p,e1b,occurrence,REFUTED,10188,9876.360,6857.133,130.863,35630.142,3670,17711,2986,11986,428,57,3167,5939971,14016,4568,10189,false,false,
7425,starexec,CSR114+8.p,e1b,subsumption-light,SATURATED,10188,2903.251,1489.657,,,475,494,475,191,191,12,,,,,,,false,
7425,starexec,CSR114+8.p,e1b,unary-redundancy,REFUTED,10188,7743.815,2266.201,127.786,13039.014,890,1425,852,457,277,29,1837,1879363,8134,2760,10189,false,false,
7425,starexec,CSR114+8.p,e1b,weight-greedy,SATURATED,10188,2094.064,438.477,,,2,2,2,2,2,0,,,,,,,false,
7425,starexec,CSR115+8.p,e1b,age-fair,HARD_TIMEOUT,10188,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR115+8.p,e1b,balanced,TIMEOUT,10188,2618.728,163588.749,,,50689,260375,50682,209668,10631,79,,,,,,,false,
7425,starexec,CSR115+8.p,e1b,equational,REFUTED,10188,3131.903,1477.837,94.276,9501.461,1180,1746,1163,530,440,26,1943,1762087,8726,3556,10189,false,false,
7425,starexec,CSR115+8.p,e1b,first-negative,SATURATED,10188,1799.646,445.713,,,19,19,19,15,15,3,,,,,,,false,
7425,starexec,CSR115+8.p,e1b,occurrence,REFUTED,10188,8199.699,2551.197,89.558,24631.468,2289,4597,2281,2164,583,57,3360,6721922,14834,5832,10189,false,false,
7425,starexec,CSR115+8.p,e1b,subsumption-light,REFUTED,10188,2778.182,1718.175,97.060,6279.149,1139,1615,1136,440,365,14,1332,792557,5818,2965,10189,false,false,
7425,starexec,CSR115+8.p,e1b,unary-redundancy,REFUTED,10188,6261.396,1675.833,79.224,9942.959,1080,1388,1077,435,435,29,2044,2301356,8958,4024,10189,false,false,
7425,starexec,CSR115+8.p,e1b,weight-greedy,TIMEOUT,10188,2385.950,159291.107,,,4186,2408494,4186,2397172,24,5,,,,,,,false,
7425,starexec,CSR116+10.p,e1b,age-fair,HARD_TIMEOUT,10188,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR116+10.p,e1b,balanced,TIMEOUT,10188,1842.752,164167.238,,,60284,369530,60272,309235,10739,79,,,,,,,false,
7425,starexec,CSR116+10.p,e1b,equational,REFUTED,10188,4201.295,2028.636,119.217,22470.547,1669,2458,1630,774,607,38,2593,4246316,12461,5629,10189,false,false,
7425,starexec,CSR116+10.p,e1b,first-negative,SATURATED,10188,1834.032,316.151,,,14,14,14,13,13,4,,,,,,,false,
7425,starexec,CSR116+10.p,e1b,occurrence,REFUTED,10188,14935.401,1918.223,137.579,54550.093,1743,2464,1673,773,721,61,3767,8411406,16445,7015,10189,false,false,
7425,starexec,CSR116+10.p,e1b,subsumption-light,REFUTED,10188,4256.529,3661.220,116.061,18808.065,2150,3883,2084,1502,526,29,1987,2613452,9497,4957,10189,false,false,
7425,starexec,CSR116+10.p,e1b,unary-redundancy,REFUTED,10188,10675.566,2022.904,107.338,26564.547,1452,1923,1426,568,562,35,2426,3499208,10950,5364,10189,false,false,
7425,starexec,CSR116+10.p,e1b,weight-greedy,TIMEOUT,10188,1581.523,161611.005,,,286,2371,201,972,19,5,,,,,,,false,
7425,starexec,CSR116+13.p,e1b,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
7425,starexec,CSR116+13.p,e1b,balanced,REFUTED,10188,21124.911,14550.528,179.081,77088.448,13701,107063,13541,93354,10594,79,53838,134029576,54000,6739,10189,false,false,
7425,starexec,CSR116+13.p,e1b,equational,REFUTED,10188,3980.848,1740.064,104.701,15560.100,1221,1837,1171,605,463,42,2523,4228755,12551,4695,10189,false,false,
7425,starexec,CSR116+13.p,e1b,first-negative,SATURATED,10188,2896.999,565.153,,,14,14,14,13,13,4,,,,,,,false,
7425,starexec,CSR116+13.p,e1b,occurrence,REFUTED,10188,8366.277,2896.420,122.994,28320.219,2255,3522,2116,1230,573,65,3640,8250709,16197,6081,10189,false,false,
7425,starexec,CSR116+13.p,e1b,subsumption-light,REFUTED,10188,3111.863,2313.098,116.873,8885.703,1303,2118,1287,750,366,25,1733,1876067,8593,3495,10189,false,false,
7425,starexec,CSR116+13.p,e1b,unary-redundancy,REFUTED,10188,6290.290,2491.168,93.895,10299.480,1373,2171,1353,755,396,31,2073,2524658,9573,3902,10189,false,false,
7425,starexec,CSR116+13.p,e1b,weight-greedy,TIMEOUT,10188,1612.839,162294.040,,,284,2279,200,929,19,5,,,,,,,false,
7425,starexec,CSR116+19.p,e1b,age-fair,HARD_TIMEOUT,10188,0.000,,,,,,,,,,,,,,,,false,
7425,starexec,CSR116+19.p,e1b,balanced,REFUTED,10188,32967.816,30071.302,214.548,98585.522,17855,144362,16353,126485,10671,79,53915,134412551,54325,7335,10189,false,false,
7425,starexec,CSR116+19.p,e1b,equational,REFUTED,10188,7502.216,3258.458,179.240,30943.295,1672,2336,1615,629,549,46,2666,5202933,13403,5693,10189,false,false,
7425,starexec,CSR116+19.p,e1b,first-negative,SATURATED,10188,3048.329,587.010,,,14,14,14,13,13,4,,,,,,,false,
7425,starexec,CSR116+19.p,e1b,occurrence,REFUTED,10188,14855.199,6213.430,200.342,46535.637,2565,3631,2505,1188,632,59,3524,7558676,15376,6352,10189,false,false,
