dataset,problem,config,strategy,verdict,hypotheses,clausify_ms,search_ms,reconstruct_ms,check_ms,given,derived,peak_active,peak_passive,clauses,fresh_symbols,proof_steps,raw_size,shared_size,max_sequent,imports,uses_sorry,contaminated,detail
starexec,MGT088+1.p,e1a,age-fair,REFUTED,39,850.669,1901.301,,,275,3403,275,3077,59,,,,,,,,false,
starexec,MGT088+1.p,e1a,balanced,REFUTED,39,245.591,432.306,,,49,128,49,79,59,,,,,,,,false,
starexec,MGT088+1.p,e1a,equational,REFUTED,39,520.470,822.760,,,49,128,49,79,59,,,,,,,,false,
starexec,MGT088+1.p,e1a,first-negative,REFUTED,39,927.229,1342.089,,,239,853,239,517,59,,,,,,,,false,
starexec,MGT088+1.p,e1a,occurrence,REFUTED,39,832.560,839.086,,,66,164,66,84,59,,,,,,,,false,
starexec,MGT088+1.p,e1a,subsumption-light,REFUTED,39,495.440,810.559,,,49,128,49,79,59,,,,,,,,false,
starexec,MGT088+1.p,e1a,unary-redundancy,REFUTED,39,838.882,841.597,,,49,128,49,79,59,,,,,,,,false,
starexec,MGT088+1.p,e1a,weight-greedy,REFUTED,39,500.711,891.312,,,94,249,94,115,59,,,,,,,,false,
starexec,MGT090+1.p,e1a,age-fair,REFUTED,59,1006.736,1355.344,,,150,519,142,357,90,,,,,,,,false,
starexec,MGT090+1.p,e1a,balanced,REFUTED,59,288.788,589.496,,,106,176,100,90,90,,,,,,,,false,
starexec,MGT090+1.p,e1a,equational,REFUTED,59,603.190,1059.123,,,106,176,100,90,90,,,,,,,,false,
starexec,MGT090+1.p,e1a,first-negative,REFUTED,59,1130.067,2678.393,,,501,4352,497,3664,90,,,,,,,,false,
starexec,MGT090+1.p,e1a,occurrence,REFUTED,59,1006.517,1338.300,,,127,396,126,208,90,,,,,,,,false,
starexec,MGT090+1.p,e1a,subsumption-light,REFUTED,59,587.318,1151.245,,,106,176,100,90,90,,,,,,,,false,
starexec,MGT090+1.p,e1a,unary-redundancy,REFUTED,59,1007.452,1214.268,,,106,176,100,90,90,,,,,,,,false,
starexec,MGT090+1.p,e1a,weight-greedy,REFUTED,59,606.879,1545.150,,,204,980,203,618,90,,,,,,,,false,
starexec,MGT091+1.p,e1a,age-fair,TIMEOUT,46,1031.191,166777.691,,,7206,6567313,7172,6552898,,,,,,,,,false,
starexec,MGT091+1.p,e1a,balanced,REFUTED,46,289.661,1536.484,,,381,9431,380,8717,83,,,,,,,,false,
starexec,MGT091+1.p,e1a,equational,REFUTED,46,628.657,3068.697,,,381,9431,380,8717,83,,,,,,,,false,
starexec,MGT091+1.p,e1a,first-negative,TIMEOUT,46,782.801,166594.510,,,27107,6948460,24453,6894472,,,,,,,,,false,
starexec,MGT091+1.p,e1a,occurrence,REFUTED,46,992.379,4332.937,,,452,23494,439,21967,83,,,,,,,,false,
starexec,MGT091+1.p,e1a,subsumption-light,REFUTED,46,409.878,2517.772,,,372,7935,335,7029,83,,,,,,,,false,
starexec,MGT091+1.p,e1a,unary-redundancy,REFUTED,46,1026.087,4077.010,,,374,7935,337,7027,83,,,,,,,,false,
starexec,MGT091+1.p,e1a,weight-greedy,REFUTED,46,451.514,1019.686,,,201,1320,200,752,83,,,,,,,,false,
starexec,NLP147+1.p,e1a,age-fair,REFUTED,61,1223.727,1197.729,,,226,255,221,92,92,,,,,,,,false,
starexec,NLP147+1.p,e1a,balanced,REFUTED,61,350.509,685.196,,,229,256,226,94,94,,,,,,,,false,
starexec,NLP147+1.p,e1a,equational,REFUTED,61,698.840,1224.208,,,229,256,226,94,94,,,,,,,,false,
starexec,NLP147+1.p,e1a,first-negative,REFUTED,61,1278.454,1305.723,,,233,253,225,92,92,,,,,,,,false,
starexec,NLP147+1.p,e1a,occurrence,REFUTED,61,1248.563,1197.647,,,210,260,192,92,92,,,,,,,,false,
starexec,NLP147+1.p,e1a,subsumption-light,REFUTED,61,693.222,1289.320,,,229,256,226,94,94,,,,,,,,false,
starexec,NLP147+1.p,e1a,unary-redundancy,REFUTED,61,1302.430,1294.588,,,224,251,221,92,92,,,,,,,,false,
starexec,NLP147+1.p,e1a,weight-greedy,REFUTED,61,667.197,1195.309,,,234,320,232,94,94,,,,,,,,false,
starexec,NLP260+1.p,e1a,age-fair,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP260+1.p,e1a,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP260+1.p,e1a,equational,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP260+1.p,e1a,first-negative,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP260+1.p,e1a,occurrence,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP260+1.p,e1a,subsumption-light,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP260+1.p,e1a,unary-redundancy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP260+1.p,e1a,weight-greedy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP261+1.p,e1a,age-fair,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP261+1.p,e1a,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP261+1.p,e1a,equational,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP261+1.p,e1a,first-negative,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP261+1.p,e1a,occurrence,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP261+1.p,e1a,subsumption-light,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP261+1.p,e1a,unary-redundancy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP261+1.p,e1a,weight-greedy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP262+1.p,e1a,age-fair,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP262+1.p,e1a,balanced,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP262+1.p,e1a,equational,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP262+1.p,e1a,first-negative,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP262+1.p,e1a,occurrence,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP262+1.p,e1a,subsumption-light,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP262+1.p,e1a,unary-redundancy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NLP262+1.p,e1a,weight-greedy,PARSE_ERR,,0.000,,,,,,,,,,,,,,,,false,Exception
starexec,NUM292+1.p,e1a,age-fair,TIMEOUT,401,1126.262,166612.581,,,18513,81524,18513,63005,,,,,,,,,false,
starexec,NUM292+1.p,e1a,balanced,TIMEOUT,401,261.086,166401.169,,,34955,107500,34953,71770,,,,,,,,,false,
starexec,NUM292+1.p,e1a,equational,TIMEOUT,401,640.031,166677.842,,,22738,92416,22738,69288,,,,,,,,,false,
starexec,NUM292+1.p,e1a,first-negative,REFUTED,401,1226.326,130609.488,,,21555,174357,21555,152762,407,,,,,,,,false,
starexec,NUM292+1.p,e1a,occurrence,TIMEOUT,401,1111.509,166633.219,,,22383,86986,22383,64214,,,,,,,,,false,
starexec,NUM292+1.p,e1a,subsumption-light,TIMEOUT,401,626.121,166768.528,,,21438,88317,21437,66489,,,,,,,,,false,
starexec,NUM292+1.p,e1a,unary-redundancy,TIMEOUT,401,1099.820,166672.409,,,22052,90074,22051,67632,,,,,,,,,false,
starexec,NUM292+1.p,e1a,weight-greedy,TIMEOUT,401,559.336,166647.467,,,22681,58301,22681,35035,,,,,,,,,false,
starexec,NUM321+1.p,e1a,age-fair,TIMEOUT,401,1801.524,167068.251,,,17387,66140,17387,48753,,,,,,,,,false,
starexec,NUM321+1.p,e1a,balanced,TIMEOUT,401,422.408,166606.628,,,21460,88372,21460,66526,,,,,,,,,false,
starexec,NUM321+1.p,e1a,equational,TIMEOUT,401,1008.978,167013.218,,,17473,66225,17473,48418,,,,,,,,,false,
starexec,NUM321+1.p,e1a,first-negative,TIMEOUT,401,1972.734,167130.968,,,18440,168642,18440,150169,,,,,,,,,false,
starexec,NUM321+1.p,e1a,occurrence,TIMEOUT,401,1804.041,167032.661,,,17837,66527,17837,48247,,,,,,,,,false,
starexec,NUM321+1.p,e1a,subsumption-light,TIMEOUT,401,995.712,167104.528,,,17421,66121,17420,48376,,,,,,,,,false,
starexec,NUM321+1.p,e1a,unary-redundancy,TIMEOUT,401,1774.022,167142.957,,,17575,66429,17574,48528,,,,,,,,,false,
starexec,NUM321+1.p,e1a,weight-greedy,TIMEOUT,401,1013.783,167026.090,,,18474,50784,18474,31847,,,,,,,,,false,
starexec,NUM335+1.p,e1a,age-fair,TIMEOUT,401,1747.244,167049.209,,,17886,67134,17886,49247,,,,,,,,,false,
starexec,NUM335+1.p,e1a,balanced,TIMEOUT,401,424.387,166546.530,,,23305,93556,23305,69864,,,,,,,,,false,
starexec,NUM335+1.p,e1a,equational,TIMEOUT,401,969.891,167010.814,,,17796,66866,17796,48740,,,,,,,,,false,
starexec,NUM335+1.p,e1a,first-negative,TIMEOUT,401,1944.739,167157.449,,,18790,169185,18790,150360,,,,,,,,,false,
starexec,NUM335+1.p,e1a,occurrence,TIMEOUT,401,1723.263,167013.501,,,18136,54737,18136,36346,,,,,,,,,false,
starexec,NUM335+1.p,e1a,subsumption-light,TIMEOUT,401,929.629,167091.530,,,17675,66624,17674,48624,,,,,,,,,false,
starexec,NUM335+1.p,e1a,unary-redundancy,TIMEOUT,401,1751.916,167100.222,,,17893,67060,17892,48840,,,,,,,,,false,
starexec,NUM335+1.p,e1a,weight-greedy,TIMEOUT,401,1000.673,166987.575,,,19177,52075,19177,32441,,,,,,,,,false,
starexec,NUM639+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM639+4.p,e1a,balanced,TIMEOUT,316,703.226,166718.941,,,18735,7920113,17392,7887662,,,,,,,,,false,
starexec,NUM639+4.p,e1a,equational,TIMEOUT,316,1061.721,167031.755,,,19157,7082077,15536,7047879,,,,,,,,,false,
starexec,NUM639+4.p,e1a,first-negative,TIMEOUT,316,2061.021,167025.535,,,17339,7082027,15681,7043270,,,,,,,,,false,
starexec,NUM639+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM639+4.p,e1a,subsumption-light,TIMEOUT,316,1013.671,166931.346,,,15998,5383555,14906,5356875,,,,,,,,,false,
starexec,NUM639+4.p,e1a,unary-redundancy,TIMEOUT,316,1784.322,166949.558,,,17595,5387919,13176,5356693,,,,,,,,,false,
starexec,NUM639+4.p,e1a,weight-greedy,TIMEOUT,316,1019.056,166900.357,,,29913,5218235,26712,5037013,,,,,,,,,false,
starexec,NUM647+4.p,e1a,age-fair,TIMEOUT,346,3133.347,167304.295,,,12995,3689777,12080,3673210,,,,,,,,,false,
starexec,NUM647+4.p,e1a,balanced,TIMEOUT,346,734.054,166772.419,,,20055,8801997,18755,8762151,,,,,,,,,false,
starexec,NUM647+4.p,e1a,equational,TIMEOUT,346,1051.541,166907.783,,,17669,7503950,17019,7472358,,,,,,,,,false,
starexec,NUM647+4.p,e1a,first-negative,TIMEOUT,346,2177.630,166995.650,,,18280,7825535,16029,7789123,,,,,,,,,false,
starexec,NUM647+4.p,e1a,occurrence,TIMEOUT,346,3099.261,167442.487,,,19479,5282495,16696,5208368,,,,,,,,,false,
starexec,NUM647+4.p,e1a,subsumption-light,TIMEOUT,346,1083.290,167013.264,,,15459,4977607,14331,4950067,,,,,,,,,false,
starexec,NUM647+4.p,e1a,unary-redundancy,TIMEOUT,346,1979.174,166943.364,,,15288,4176302,14545,4150132,,,,,,,,,false,
starexec,NUM647+4.p,e1a,weight-greedy,TIMEOUT,346,1039.369,166921.267,,,49397,2353053,43476,2114184,,,,,,,,,false,
starexec,NUM653+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM653+4.p,e1a,balanced,TIMEOUT,393,764.918,166829.930,,,23565,6921613,22331,6879033,,,,,,,,,false,
starexec,NUM653+4.p,e1a,equational,TIMEOUT,393,1125.556,166997.392,,,23814,6524103,21018,6480132,,,,,,,,,false,
starexec,NUM653+4.p,e1a,first-negative,TIMEOUT,393,2180.704,167014.919,,,20192,7029331,17375,6989301,,,,,,,,,false,
starexec,NUM653+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM653+4.p,e1a,subsumption-light,TIMEOUT,393,1089.011,167037.934,,,18067,4050601,16972,4020341,,,,,,,,,false,
starexec,NUM653+4.p,e1a,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM653+4.p,e1a,weight-greedy,TIMEOUT,393,1069.213,166970.023,,,51323,1777732,44908,1524595,,,,,,,,,false,
starexec,NUM656+4.p,e1a,first-negative,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM656+4.p,e1a,subsumption-light,TIMEOUT,402,1787.810,167689.814,,,15008,3746696,14290,3719024,,,,,,,,,false,
starexec,NUM656+4.p,e1a,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM656+4.p,e1a,weight-greedy,TIMEOUT,402,1802.299,167403.303,,,39867,849660,34233,721160,,,,,,,,,false,
starexec,NUM657+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM657+4.p,e1a,balanced,TIMEOUT,405,746.646,166848.450,,,21709,8049270,20032,8004438,,,,,,,,,false,
starexec,NUM657+4.p,e1a,equational,TIMEOUT,405,1117.613,166914.804,,,21018,7426764,19433,7385472,,,,,,,,,false,
starexec,NUM657+4.p,e1a,first-negative,TIMEOUT,405,2171.145,167096.596,,,16436,5753213,16023,5719015,,,,,,,,,false,
starexec,NUM657+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM657+4.p,e1a,subsumption-light,TIMEOUT,405,1126.974,166916.676,,,18325,5672919,17373,5637249,,,,,,,,,false,
starexec,NUM657+4.p,e1a,unary-redundancy,TIMEOUT,405,2027.210,167027.198,,,19031,5100005,15855,5061837,,,,,,,,,false,
starexec,NUM657+4.p,e1a,weight-greedy,TIMEOUT,405,1160.201,166968.082,,,52515,1672864,44471,1493436,,,,,,,,,false,
starexec,NUM658+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM658+4.p,e1a,balanced,TIMEOUT,408,784.736,166793.446,,,18434,10534105,17810,10498067,,,,,,,,,false,
starexec,NUM658+4.p,e1a,equational,TIMEOUT,408,1069.248,166929.568,,,14200,6406312,13911,6379412,,,,,,,,,false,
starexec,NUM658+4.p,e1a,first-negative,TIMEOUT,408,2185.451,167044.110,,,13725,4476479,13333,4447561,,,,,,,,,false,
starexec,NUM658+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM658+4.p,e1a,subsumption-light,TIMEOUT,408,1088.675,167091.022,,,12748,4694119,12386,4671175,,,,,,,,,false,
starexec,NUM658+4.p,e1a,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM658+4.p,e1a,weight-greedy,TIMEOUT,408,1079.096,166911.914,,,40982,794912,36207,658255,,,,,,,,,false,
starexec,NUM663+4.p,e1a,age-fair,TIMEOUT,419,2084.163,166974.320,,,13106,3875949,12381,3860425,,,,,,,,,false,
starexec,NUM663+4.p,e1a,balanced,TIMEOUT,419,523.115,166536.398,,,21406,8212905,20890,8177977,,,,,,,,,false,
starexec,NUM663+4.p,e1a,equational,TIMEOUT,419,1105.100,166979.483,,,17945,5312356,15528,5279996,,,,,,,,,false,
starexec,NUM663+4.p,e1a,occurrence,TIMEOUT,419,2103.203,166964.358,,,21706,5007973,14038,4926073,,,,,,,,,false,
starexec,NUM663+4.p,e1a,subsumption-light,TIMEOUT,419,1137.420,166976.749,,,15461,3769842,15001,3745086,,,,,,,,,false,
starexec,NUM663+4.p,e1a,unary-redundancy,TIMEOUT,419,2030.770,168264.468,,,15959,3341290,14017,3315114,,,,,,,,,false,
starexec,NUM663+4.p,e1a,weight-greedy,TIMEOUT,419,1118.549,166952.652,,,40925,1268810,32725,1060269,,,,,,,,,false,
starexec,NUM664+4.p,e1a,equational,TIMEOUT,423,1136.376,167006.492,,,21385,7437795,19286,7400537,,,,,,,,,false,
starexec,NUM664+4.p,e1a,first-negative,TIMEOUT,423,2152.268,167044.412,,,18676,7107881,18456,7070067,,,,,,,,,false,
starexec,NUM664+4.p,e1a,occurrence,TIMEOUT,423,3135.902,167367.923,,,21739,5083796,14480,5019709,,,,,,,,,false,
starexec,NUM664+4.p,e1a,subsumption-light,TIMEOUT,423,1162.029,167109.992,,,18042,5496211,17068,5463017,,,,,,,,,false,
starexec,NUM664+4.p,e1a,unary-redundancy,TIMEOUT,423,2168.392,167240.065,,,16516,5859593,15995,5830663,,,,,,,,,false,
starexec,NUM664+4.p,e1a,weight-greedy,TIMEOUT,423,1148.764,167031.398,,,51908,1728156,45625,1488329,,,,,,,,,false,
starexec,NUM669+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM669+4.p,e1a,balanced,TIMEOUT,443,912.062,166916.191,,,19841,7469848,18537,7431174,,,,,,,,,false,
starexec,NUM669+4.p,e1a,equational,TIMEOUT,443,1889.127,167534.810,,,18399,6117776,15303,6088652,,,,,,,,,false,
starexec,NUM669+4.p,e1a,first-negative,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM669+4.p,e1a,subsumption-light,TIMEOUT,443,1859.595,167710.105,,,13774,3611998,12878,3588348,,,,,,,,,false,
starexec,NUM669+4.p,e1a,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM669+4.p,e1a,weight-greedy,TIMEOUT,443,1876.088,167533.903,,,43297,818765,35956,685120,,,,,,,,,false,
starexec,NUM671+4.p,e1a,equational,TIMEOUT,453,1747.035,167466.124,,,18123,5394646,16892,5361360,,,,,,,,,false,
starexec,NUM671+4.p,e1a,first-negative,TIMEOUT,453,2303.042,167111.367,,,17133,5277032,16322,5240950,,,,,,,,,false,
starexec,NUM671+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM671+4.p,e1a,subsumption-light,TIMEOUT,453,1801.924,167591.757,,,15767,4044000,14606,4017686,,,,,,,,,false,
starexec,NUM671+4.p,e1a,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM671+4.p,e1a,weight-greedy,TIMEOUT,453,1164.383,167562.832,,,44456,1002537,36857,829713,,,,,,,,,false,
starexec,NUM689+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM689+4.p,e1a,balanced,TIMEOUT,554,964.393,166970.099,,,26710,9358706,24676,9312236,,,,,,,,,false,
starexec,NUM689+4.p,e1a,equational,SATURATED,554,925.816,539.544,,,7,7,7,7,,,,,,,,,false,
starexec,NUM689+4.p,e1a,first-negative,SATURATED,554,1179.043,529.987,,,3,3,3,3,,,,,,,,,false,
starexec,NUM689+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM689+4.p,e1a,subsumption-light,SATURATED,554,883.911,582.938,,,7,7,7,7,,,,,,,,,false,
starexec,NUM689+4.p,e1a,unary-redundancy,SATURATED,554,1134.617,610.936,,,11,11,11,11,,,,,,,,,false,
starexec,NUM689+4.p,e1a,weight-greedy,SATURATED,554,618.205,314.528,,,5,5,5,5,,,,,,,,,false,
starexec,NUM690+4.p,e1a,balanced,TIMEOUT,559,894.229,166877.077,,,26907,7219788,24600,7164140,,,,,,,,,false,
starexec,NUM690+4.p,e1a,equational,SATURATED,559,596.204,363.539,,,7,7,7,7,,,,,,,,,false,
starexec,NUM690+4.p,e1a,first-negative,SATURATED,559,729.041,313.507,,,3,3,3,3,,,,,,,,,false,
starexec,NUM690+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM690+4.p,e1a,subsumption-light,SATURATED,559,630.957,380.195,,,7,7,7,7,,,,,,,,,false,
starexec,NUM690+4.p,e1a,unary-redundancy,SATURATED,559,1203.341,598.852,,,11,11,11,11,,,,,,,,,false,
starexec,NUM690+4.p,e1a,weight-greedy,SATURATED,559,593.632,330.258,,,5,5,5,5,,,,,,,,,false,
starexec,NUM691+4.p,e1a,age-fair,TIMEOUT,564,2085.625,166834.647,,,15399,6090682,14470,6070915,,,,,,,,,false,
starexec,NUM691+4.p,e1a,balanced,TIMEOUT,564,599.598,166663.117,,,27751,13447174,26621,13396136,,,,,,,,,false,
starexec,NUM691+4.p,e1a,equational,SATURATED,564,609.520,391.428,,,7,7,7,7,,,,,,,,,false,
starexec,NUM691+4.p,e1a,first-negative,SATURATED,564,1020.376,480.171,,,3,3,3,3,,,,,,,,,false,
starexec,NUM691+4.p,e1a,occurrence,TIMEOUT,564,2075.273,166789.960,,,21174,6416628,17699,6333386,,,,,,,,,false,
starexec,NUM691+4.p,e1a,subsumption-light,SATURATED,564,565.971,319.958,,,7,7,7,7,,,,,,,,,false,
starexec,NUM691+4.p,e1a,unary-redundancy,SATURATED,564,1192.329,552.586,,,11,11,11,11,,,,,,,,,false,
starexec,NUM691+4.p,e1a,weight-greedy,SATURATED,564,603.229,325.144,,,5,5,5,5,,,,,,,,,false,
starexec,NUM694+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM694+4.p,e1a,balanced,TIMEOUT,572,914.618,167138.603,,,25767,7718601,24886,7672203,,,,,,,,,false,
starexec,NUM694+4.p,e1a,equational,TIMEOUT,572,1287.156,166748.342,,,9271,5485236,8661,5463556,,,,,,,,,false,
starexec,NUM694+4.p,e1a,first-negative,SATURATED,572,974.389,543.405,,,3,3,3,3,,,,,,,,,false,
starexec,NUM694+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM694+4.p,e1a,subsumption-light,TIMEOUT,572,688.396,167030.389,,,3101,6386140,2971,6373570,,,,,,,,,false,
starexec,NUM694+4.p,e1a,unary-redundancy,TIMEOUT,572,1714.032,166784.822,,,7837,4159041,7442,4141935,,,,,,,,,false,
starexec,NUM694+4.p,e1a,weight-greedy,SATURATED,572,612.364,412.825,,,17,20,17,13,,,,,,,,,false,
starexec,NUM695+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM695+4.p,e1a,balanced,TIMEOUT,574,930.796,166930.586,,,25798,7280252,23375,7233590,,,,,,,,,false,
starexec,NUM695+4.p,e1a,equational,TIMEOUT,574,1091.921,166673.805,,,13172,4878113,11683,4833858,,,,,,,,,false,
starexec,NUM695+4.p,e1a,first-negative,SATURATED,574,1081.152,445.528,,,3,3,3,3,,,,,,,,,false,
starexec,NUM695+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM695+4.p,e1a,subsumption-light,TIMEOUT,574,1017.522,166526.148,,,8144,396080,6697,366898,,,,,,,,,false,
starexec,NUM695+4.p,e1a,unary-redundancy,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM695+4.p,e1a,weight-greedy,SATURATED,574,910.523,607.823,,,11,11,11,7,,,,,,,,,false,
starexec,NUM698+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM698+4.p,e1a,balanced,TIMEOUT,585,995.192,167005.615,,,25354,7746202,22547,7694486,,,,,,,,,false,
starexec,NUM698+4.p,e1a,equational,SATURATED,585,944.144,702.048,,,12,12,12,12,,,,,,,,,false,
starexec,NUM698+4.p,e1a,first-negative,SATURATED,585,1183.516,536.275,,,3,3,3,3,,,,,,,,,false,
starexec,NUM698+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM698+4.p,e1a,subsumption-light,SATURATED,585,897.349,672.591,,,10,10,10,10,,,,,,,,,false,
starexec,NUM698+4.p,e1a,unary-redundancy,TIMEOUT,585,1784.863,166714.494,,,7871,3509160,7360,3491098,,,,,,,,,false,
starexec,NUM698+4.p,e1a,weight-greedy,SATURATED,585,899.931,480.829,,,6,6,6,6,,,,,,,,,false,
starexec,NUM707+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM707+4.p,e1a,balanced,TIMEOUT,634,919.569,167001.838,,,25737,8112532,25242,8073168,,,,,,,,,false,
starexec,NUM707+4.p,e1a,equational,SATURATED,634,981.032,658.735,,,15,15,15,10,,,,,,,,,false,
starexec,NUM707+4.p,e1a,first-negative,SATURATED,634,1131.679,549.241,,,3,3,3,3,,,,,,,,,false,
starexec,NUM707+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM707+4.p,e1a,subsumption-light,SATURATED,634,921.027,604.402,,,6,6,6,6,,,,,,,,,false,
starexec,NUM707+4.p,e1a,unary-redundancy,TIMEOUT,634,1263.366,166681.665,,,2370,3449033,2244,3439461,,,,,,,,,false,
starexec,NUM707+4.p,e1a,weight-greedy,SATURATED,634,940.384,552.960,,,5,5,5,5,,,,,,,,,false,
starexec,NUM709+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM709+4.p,e1a,balanced,TIMEOUT,639,1012.750,169869.408,,,26838,8589754,25482,8536598,,,,,,,,,false,
starexec,NUM709+4.p,e1a,equational,SATURATED,639,975.834,746.903,,,15,15,15,10,,,,,,,,,false,
starexec,NUM709+4.p,e1a,first-negative,SATURATED,639,1160.998,498.736,,,3,3,3,3,,,,,,,,,false,
starexec,NUM709+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM709+4.p,e1a,subsumption-light,SATURATED,639,978.336,644.299,,,6,6,6,6,,,,,,,,,false,
starexec,NUM709+4.p,e1a,unary-redundancy,TIMEOUT,639,1348.897,166661.334,,,3775,3140180,3364,3127646,,,,,,,,,false,
starexec,NUM709+4.p,e1a,weight-greedy,SATURATED,639,1000.150,525.984,,,5,5,5,5,,,,,,,,,false,
starexec,NUM743+4.p,e1a,age-fair,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM743+4.p,e1a,balanced,TIMEOUT,907,1075.045,167101.914,,,28937,5898119,28752,5854089,,,,,,,,,false,
starexec,NUM743+4.p,e1a,equational,SATURATED,907,693.787,350.020,,,9,9,9,9,,,,,,,,,false,
starexec,NUM743+4.p,e1a,first-negative,SATURATED,907,790.330,292.536,,,3,3,3,3,,,,,,,,,false,
starexec,NUM743+4.p,e1a,occurrence,KILLED,,0.000,,,,,,,,,,,,,,,,false,killed before finishing
starexec,NUM743+4.p,e1a,subsumption-light,SATURATED,907,668.234,403.108,,,9,9,9,9,,,,,,,,,false,
